title,url,timestamp,author,editor,content,content_images,tags
"Tim Althara ITB Ciptakan Inovasi Pupuk Organik Cair dari Limbah Sawit, Raih Prestasi Nasional",https://itb.ac.id/berita/tim-althara-itb-ciptakan-inovasi-pupuk-organik-cair-dari-limbah-sawit-raih-prestasi-nasional/63108,"Selasa, 25 - November - 2025, 09:02:19","Ilham Rezy Saputra - Teknik Perminyakan, 2022","M. Naufal Hafizh, S.S.","Tim Althara dari ITB meraih juara dalam Lomba Karya Tulis Ilmiah Festival Engineering Api Biru, Kamis (17/7/2025). (Dok. Tim Altara)

BANDUNG, itb.ac.id – Setiap tantangan menyimpan peluang, dan itulah yang dibuktikan oleh Tim Althara, mahasiswa Program Studi Teknologi Pascapanen ITB, ketika berhasil mengubah isu lingkungan menjadi solusi pertanian berkelanjutan. Lewat karya tulis ilmiah mereka, tim yang terdiri atas Agnes Ruth Savira, Maritza Kayla Zasky Malikha, dan Naveed Muhammad Falah Brahmantika membawa inovasi pupuk organik cair berbasis limbah cair kelapa sawit dalam ajang Festival Engineering Api Biru (FEAB) 2025 di Jakarta.",[],"[""#prestasi mahasiswa"", ""#prestasi nasional""]"
Orasi Ilmiah Prof. Mutiara Rahmat Putri: Membaca Dinamika Lautan Indonesia Melalui Pemodelan Oseanografi,https://itb.ac.id/berita/orasi-ilmiah-prof-mutiara-rahmat-putri-membaca-dinamika-lautan-indonesia-melalui-pemodelan-oseanografi/63107,"Selasa, 25 - November - 2025, 08:52:33","Ahza Asadel Hananda Putra - Teknik Pangan, 2021","M. Naufal Hafizh, S.S.","Prof. Dr.rer.nat Mutiara Rahmat Putri, S.Si., M.Si. dari Fakultas Ilmu dan Teknologi Kebumian (FITB) ITB menyampaikan orasi berjudul ""Pemodelan Oseanografi dan berbagai aplikasinya di Indonesia"", di Aula Barat, ITB Kampus Ganesha, Sabtu (11/10/2025).

BANDUNG, itb.ac.id — Prof. Dr.rer.nat Mutiara Rahmat Putri, S.Si., M.Si., dari Fakultas Ilmu dan Teknologi Kebumian (FITB) menyampaikan orasi ilmiah berjudul ""Pemodelan Oseanografi dan Berbagai Aplikasinya di Indonesia"", di Aula Barat, ITB Kampus Ganesha, Sabtu (11/10/2025). Beliau membahas peran krusial model numerik sebagai cara efisien untuk memahami dan menjaga keberlanjutan laut Indonesia yang sangat luas dan dinamis.","[""https://itb.ac.id/files/dokumentasi/ITB00190.JPG""]",[]
Smart Trash IoT Tingkatkan Efisiensi Pengelolaan Sampah Kota Bandung melalui Pemantauan Real-Time dan Aplikasi Mobile,https://itb.ac.id/berita/smart-trash-iot-tingkatkan-efisiensi-pengelolaan-sampah-kota-bandung-melalui-pemantauan-real-time-dan-aplikasi-mobile/63106,"Selasa, 25 - November - 2025, 07:49:06","Dina Avanza Mardiana - Mikrobiologi, 2022","M. Naufal Hafizh, S.S.","Sistem Smart Trash IoT real-time

BANDUNG, itb.ac.id - Institut Teknologi Bandung kembali melanjutkan inovasi pemantauan sampah berbasis teknologi melalui program Pengabdian Masyarakat skemaTop-DownDPMK ITB Tahun 2025. Pada Jumat, 21 November 2025, tim yang dipimpin oleh Augie Widyotriatmo, S.T., M.T., Ph.D., meresmikan penggunaan Smart Trash IoT di TPS Pasar Sadang Serang. Lokasi ini menjadi penerapan tahap kedua setelah implementasi awal di TPS Tamansari pada tahun 2024.",[],"[""#itb berdampak"", ""#kampus berdampak"", ""#itb4impact"", ""#diktisaintek berdampak"", ""#smart trash iot"", ""#pengabdian masyarakat itb"", ""#inovasi itb"", ""#teknologi lingkungan"", ""#pengelolaan sampah"", ""#augie widyotriatmo"", ""#layanan publik"", ""#sdg11"", ""#sustainable cities and communities"", ""#sdg12"", ""#responsible consumption and production"", ""#sdg13"", ""#climate action"", ""#sdg17"", ""#partnerships for the goals"", ""#sdg9"", ""#industry innovation and infrastructure""]"
Kolaborasi ITB dan TMC dalam Tribute to Queen Hadirkan Dukungan bagi Dana Lestari,https://itb.ac.id/berita/kolaborasi-itb-dan-tmc-dalam-tribute-to-queen-hadirkan-dukungan-bagi-dana-lestari/63101,"Senin, 24 - November - 2025, 09:00:08",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id – Institut Teknologi Bandung (ITB) berkolaborasi dengan TMC melalui program Salam Ganesha untuk menyelenggarakan Waktu Indonesia Tribute (WIT) edisi ketujuh pada Sabtu (29/11/2025) di Sasana Budaya Ganesa (Sabuga). Ajang ini bertajuk “Tribute to Queen: A Bandung Kind of Magic”, yang digelar untuk merayakan warisan musik Queen sekaligus menggalang dukungan bagi Dana Lestari ITB.","[""https://itb.ac.id/files/dokumentasi/WhatsApp-Image-2025-11-17-at-13.12.56.jpeg""]","[""#kolaborasi"", ""#waktu indonesia tribute"", ""#sdg4"", ""#quality education"", ""#sdg8"", ""#decent work and economic growth"", ""#sdg11"", ""#sustainable cities and communities"", ""#sdg17"", ""#partnership for the goals""]"
ITB Dorong Kemandirian Energi di Desa Kabetan Melalui PLTS dan Lampu Tenaga Surya,https://itb.ac.id/berita/itb-dorong-kemandirian-energi-di-desa-kabetan-melalui-plts-dan-lampu-tenaga-surya/63100,"Senin, 24 - November - 2025, 14:21:35   - ( update : 24-11-2025 )",--- -,Anggun Nindita,"BANDUNG, itb.ac.id – Institut Teknologi Bandung (ITB) melalui Program Pengabdian kepada Masyarakat (PKM) DPMK ITB pada 2025 menerapkan sistem elektrifikasi berbasis energi bersih di Desa Kabetan, Kecamatan Ogodeide, Kabupaten Tolitoli, Sulawesi Tengah, sebuah wilayah 3T yang selama ini mengalami keterbatasan listrik dan akses air bersih.",[],"[""#pengabdian"", ""#pengabdian masyarakat"", ""#ftmd"", ""#sdg4"", ""#quality education"", ""#sdg6"", ""#clean water and sanitation"", ""#sdg7"", ""#affordable and clean energy"", ""#sdg10"", ""#reduced inequalities"", ""#sdg11"", ""#sustainabel cities and communities"", ""#sdg17"", ""#partnership for the goals""]"
FTMD ITB Gandeng Tsinghua University dan PT Datong Jaya Indonesia dalam Pengembangan Teknologi Energi Inovatif,https://itb.ac.id/berita/ftmd-itb-gandeng-tsinghua-university-dan-pt-datong-jaya-indonesia-dalam-pengembangan-teknologi-energi-inovatif/63099,"Senin, 24 - November - 2025, 08:42:20","Mely Anggrini - Meteorologi, 2022","M. Naufal Hafizh, S.S.","PenandatangananMemorandum of Agreement(MoA) antara FTMD ITB, Department of Thermal Science Tsinghua University, dan PT Datong Jaya Indonesia dalam rangka pembentukan Thermal Power Innovation Consortium (TEPIC), disaksikan oleh Rektor ITB di CRCS ITB Kampus Ganesha, Jumat (14/11/2025).

BANDUNG, itb.ac.id — Fakultas Teknik Mesin dan Dirgantara (FTMD) ITB resmi menjalin kerja sama strategis melalui penandatangananMemorandum of Agreement(MoA) bersama Department of Thermal Engineering, Tsinghua University dan PT Datong Jaya Indonesia pada acara 91st IEA-FBC TCP Meeting yang diselenggarakan di Multipurpose Hall CRCS ITB Kampus Ganesha, Jumat (14/11/2025).",[],"[""#sdg7"", ""#affordable and clean energy"", ""#sdg9"", ""#industry innovation and infrastructure"", ""#sdg13"", ""#climate action"", ""#sdg17"", ""#partnerships for the goals"", ""#itb"", ""#ftmd itb"", ""#ppebt itb"", ""#inovasi energi"", ""#teknologi energi"", ""#energi bersih"", ""#kolaborasi internasional"", ""#hilirisasi riset"", ""#iea fbc tcp"", ""#tepic"", ""#tsinghua university"", ""#datong jaya indonesia"", ""#net zero emission""]"
FTMD-PPEBT ITB Gelar Pertemuan Internasional IEA-FBC TCP ke-91: Dorong Inovasi Energi Bersih dan Hilirisasi Riset Global,https://itb.ac.id/berita/ftmd-ppebt-itb-gelar-pertemuan-internasional-iea-fbc-tcp-ke-91-dorong-inovasi-energi-bersih-dan-hilirisasi-riset-global/63098,"Senin, 24 - November - 2025, 09:42:48   - ( update : 25-11-2025 )","Mely Anggrini - Meteorologi, 2022","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id — Fakultas Teknik Mesin dan Dirgantara (FTMD) Institut Teknologi Bandung (ITB), bekerja sama dengan Pusat Penelitian Energi Baru dan Terbarukan (PPEBT) ITB, menjadi tuan rumah 91st International Energy Agency – Fluidized Bed Conversion Technology Collaboration Programme (IEA-FBC TCP) Meeting, yang berlangsung pada 14–17 November 2025 di ITB Kampus Ganesha.","[""https://itb.ac.id/files/dokumentasi/20251124-IEA1.jpg""]","[""#itb"", ""#ftmd itb"", ""#ppebt itb"", ""#energi bersih"", ""#inovasi energi"", ""#iea fbc tcp"", ""#energi terbarukan"", ""#riset global"", ""#kolaborasi internasional"", ""#teknologi energi"", ""#biomass utilization"", ""#hilirisasi riset"", ""#akademik dan industri"", ""#sdg7"", ""#affordable and clean energy"", ""#sdg9"", ""#industry innovation and infrastructure"", ""#sdg13"", ""#climate action"", ""#sdg17"", ""#partnerships for the goals""]"
"Jazz Aula Barat 9: Perjumpaan Musik, Inspirasi Seni, dan Suara Lintas Generasi",https://itb.ac.id/berita/jazz-aula-barat-9-perjumpaan-musik-inspirasi-seni-dan-suara-lintas-generasi/63097,"Minggu, 23 - November - 2025, 12:37:31   - ( update : 02-12-2025 )",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id – Institut Teknologi Bandung kembali menyelenggarakan perhelatan musik tahunan Jazz Aula Barat (JAB) edisi ke-9 pada Sabtu (22/11/2025) di Aula Barat ITB. Dengan tema “Legacy in Motion”, konser ini merayakan perjalanan panjang musik jazz di ITB serta memperkuat komitmen kampus dalam menghadirkan ruang apresiasi seni bagi civitas akademika dan masyarakat.",[],"[""#itb berdampak"", ""#kampus berdampak"", ""#jazz aula barat""]"
"Observatorium Bosscha ITB Gelar Open House 2025, Dorong Literasi Sains dan Kesadaran Polusi Cahaya",https://itb.ac.id/berita/observatorium-bosscha-itb-gelar-open-house-2025-dorong-literasi-sains-dan-kesadaran-polusi-cahaya/63096,"Sabtu, 22 - November - 2025, 18:09:38   - ( update : 22-11-2025 )",Anggun Nindita,Anggun Nindita,"LEMBANG, itb.ac.id – Observatorium Bosscha Institut Teknologi Bandung (ITB) menyelenggarakan Open House Observatorium Bosscha 2025 bertema “Menata Cahaya, Menjaga Bumi” pada Sabtu (22/11/2025).","[""https://itb.ac.id/files/dokumentasi/WhatsApp-Image-2025-11-22-at-17.45.22.jpeg""]","[""#observatorium bosccha"", ""#bosscha"", ""#sdg4"", ""#quality education"", ""#sdg11"", ""#sustainable cities and communities"", ""#sdg13"", ""#climate action"", ""#sdg17"", ""#partnership for the goals""]"
SITH ITB Perkuat Pembelajaran Biologi Berbasis Living Laboratory di Nunukan,https://itb.ac.id/berita/sith-itb-perkuat-pembelajaran-biologi-berbasis-living-laboratory-di-nunukan/63095,"Jumat, 21 - November - 2025, 15:56:51",--- -,Anggun Nindita,"NUNUKAN, itb.ac.id – Sekolah Ilmu dan Teknologi Hayati Institut Teknologi Bandung (SITH ITB) menyelenggarakan Pelatihan Inovasi Pembelajaran Sains bagi guru biologi SMA/SMK di Kabupaten Nunukan, Kalimantan Utara, pada awal November 2025.",[],"[""#pengabdian"", ""#pengabdian masyarakat"", ""#sith"", ""#sdg1"", ""#no poverty"", ""#sdg4"", ""#quality education"", ""#sdg8"", ""#decent work and economic growth"", ""#sdg10"", ""#reduce inequalities"", ""#sdg17"", ""#partnership for the goals""]"
Tim MazCool ITB Juara 1 Kompetisi Desain Internasional Midea dengan Inovasi HVAC Ramah Lingkungan,https://itb.ac.id/berita/tim-mazcool-itb-juara-1-kompetisi-desain-internasional-midea-dengan-inovasi-hvac-ramah-lingkungan/63091,"Jumat, 21 - November - 2025, 09:07:34","Dina Avanza Mardiana - Mikrobiologi, 2022","M. Naufal Hafizh, S.S.","Tim MazCool menerima penghargaan Juara 1 Student Category pada ajang The 5th Midea HVAC Design Competition International 2025 di Grand Whiz Hotel, Jakarta Selatan, Selasa (30/9/2025). (Dok. Midea MBT)

JAKARTA, itb.ac.id - Mahasiswa Institut Teknologi Bandung (ITB) kembali mencatatkan prestasi membanggakan di kancah internasional. Pada Selasa (30/9/2025), Tim MazCool yang beranggotakan mahasiswa lintas disiplin dari Teknik Mesin dan Teknik Fisika ITB meraih Juara 1 Student Category pada ajang The 5th Midea HVAC Design Competition International 2025.",[],"[""#itb"", ""#prestasi mahasiswa itb"", ""#teknik mesin itb"", ""#teknik fisika itb"", ""#inovasi energi"", ""#efisiensi energi"", ""#sdg7"", ""#affordable and clean energy"", ""#sdg9"", ""#industry innovation and infrastructure"", ""#sdg11"", ""#sustainable cities and communities"", ""#sdg12"", ""#responsible consumption and production"", ""#sdg13"", ""#climate action"", ""#sdg17"", ""#partnerships for the goals""]"
"GloVibe, Sarung Tangan Anti-Getaran Karya Mahasiswa ITB Raih Prestasi Internasional",https://itb.ac.id/berita/glovibe-sarung-tangan-anti-getaran-karya-mahasiswa-itb-raih-prestasi-internasional/63090,"Jumat, 21 - November - 2025, 08:40:25","Mely Anggrini - Meteorologi, 2022","M. Naufal Hafizh, S.S.","Tim mahasiswa Institut Teknologi Bandung (ITB) berhasil meraih Juara 2 pada kompetisi Challenge on Product Design and Ergonomics (CHRONICS) 2025 yang berlangsung pada 4–7 September 2025.

YOGYAKARTA, itb.ac.id – Tiga mahasiswa Institut Teknologi Bandung (ITB) menorehkan prestasi membanggakan di kancah Asia Tenggara melalui ajang Challenge on Product Design and Ergonomics (CHRONICS) 2025 yang diselenggarakan oleh Himpunan Mahasiswa Teknik Industri Universitas Gadjah Mada (HMTI UGM). Final kompetisi tersebut berlangsung pada 7–9 September 2025 di Yogyakarta. Tim yang beranggotakan Cindy Nathania (Teknik Industri 2022), Farrell A.K. Adhirajasa (Teknik Industri 2022), dan Francesco Manuel Bertrand Sinaga (Teknik Kimia 2022) berhasil meraih Juara 2 lewat inovasi sarung tangan anti-getaran berbasisInternet of Things(IoT) bernama GloVibe.","[""https://itb.ac.id/files/dokumentasi/20251121-GloVibe1.jpg""]","[""#itb"", ""#prestasi mahasiswa itb"", ""#teknik industri itb"", ""#teknik kimia itb"", ""#inovasi itb"", ""#iot"", ""#produk inovatif"", ""#sdg3"", ""#good health and well being"", ""#sdg8"", ""#decent work and economic growth"", ""#sdg9"", ""#industry innovation and infrastructure"", ""#sdg17"", ""#partnerships for the goals""]"
Pertemuan MDGB-PTNBH Soroti Penggunaan AI dalam Pendidikan Tinggi dan Kesiapan Talenta Nasional,https://itb.ac.id/berita/pertemuan-mdgb-ptnbh-soroti-penggunaan-ai-dalam-pendidikan-tinggi-dan-kesiapan-talenta-nasional/63089,"Jumat, 21 - November - 2025, 06:55:44   - ( update : 23-11-2025 )",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id – Institut Teknologi Bandung (ITB) menjadi tuan rumah Pertemuan Majelis Dewan Guru Besar Perguruan Tinggi Negeri Badan Hukum (MDGB-PTNBH) se-Indonesia yang diselenggarakan pada Jumat (21/11/2025) di Aula Timur, Kampus ITB Ganesha. Pertemuan ini mengusung tema “Pendidikan Berkeadilan untuk Mewujudkan Generasi yang Kompeten dan Berkarakter Unggul” dan dihadiri oleh perwakilan dewan guru besar dari seluruh PTNBH di Indonesia.",[],"[""#itb"", ""#guru besar itb"", ""#mdgb ptnbh"", ""#ai"", ""#transformasi digital"", ""#indonesia emas 2045"", ""#ketenagakerjaan"", ""#inovasi pendidikan"", ""#sdg4"", ""#quality education"", ""#sdg8"", ""#decent work and economic growth"", ""#sdg9"", ""#industry innovation and infrastructure"", ""#sdg10"", ""#reduced inequalities"", ""#sdg17"", ""#partnerships for the goals""]"
Lakuna Kota Raih Penghargaan Internasional “Neighborhood Park” World Urban Parks Award 2025,https://itb.ac.id/berita/lakuna-kota-raih-penghargaan-internasional-neighborhood-park-world-urban-parks-award-2025/63088,"Jumat, 21 - November - 2025, 09:13:49   - ( update : 25-11-2025 )","Sandra Lintang - Mahasiswa Arsitektur, 2022","M. Naufal Hafizh, S.S.","BANDUNG, itb.ac.id - Lakuna Kota, komunitas yang diinisiasi mahasiswa Magister Rancang Kota Institut Teknologi Bandung (ITB), yang berfokus pada isu urbanisme dan ruang publik, meraih penghargaan World Urban Parks (WUP) 2025 pada kategori Neighbourhood Park di Istanbul, Turki, pada 10 Oktober 2025. Penghargaan tersebut diterima oleh Abhi Kurniawan, Wardatut Toyyibah, dan Agam Putra Perdana selaku perwakilan Lakuna Kota.","[""https://itb.ac.id/files/dokumentasi/20251121-Lakuna1.jpg""]","[""#itb"", ""#arsitektur itb"", ""#rancang kota"", ""#prestasi mahasiswa itb"", ""#urban design"", ""#kota berkelanjutan"", ""#lakuna kota"", ""#world urban parks"", ""#sdg11"", ""#sustainable cities and communities"", ""#sdg13"", ""#climate action"", ""#sdg17"", ""#partnerships for the goals""]"
Pertemuan MDGB-PTNBH 2025 Dorong Inovasi Pendidikan Tinggi yang Berkelanjutan,https://itb.ac.id/berita/pertemuan-mdgb-ptnbh-2025-dorong-inovasi-pendidikan-tinggi-yang-berkelanjutan/63086,"Kamis, 20 - November - 2025, 08:53:36   - ( update : 21-11-2025 )",Anggun Nindita,Anggun Nindita,"BANDUNG, itb.ac.id – Institut Teknologi Bandung (ITB) menjadi tuan rumah Pertemuan Majelis Dewan Guru Besar Perguruan Tinggi Negeri Badan Hukum (MDGB-PTNBH) dengan tema “Pendidikan Berkeadilan untuk Mewujudkan Generasi yang Kompeten dan Berkarakter Unggul”. Pertemuan berlangsung selama tiga hari, Kamis–Sabtu (20–22/11/2025), dan diselenggarakan di tiga lokasi: ITB Kampus Ganesha, ITB Kampus Jatinangor, serta ITB Innovation Park Summarecon.",[],"[""#mdgb"", ""#guru besar"", ""#forum guru besar"", ""#sdg4"", ""#quality education"", ""#sdg10"", ""#reduced inequalities"", ""#sdg17"", ""#partnership for the goals""]"
2 Mahasiswi ITB Raih Emas di POMNAS XIX 2025 Cabang Catur Beregu Putri,https://itb.ac.id/berita/2-mahasiswi-itb-raih-emas-di-pomnas-xix-2025-cabang-catur-beregu-putri/63084,"Kamis, 20 - November - 2025, 15:22:24","Mely Anggrini - Meteorologi, 2022","M. Naufal Hafizh, S.S.","Cecilia Natalie Liuviann (Astronomi, 2024) dan Kamila Hildi Lavely (Teknik Pertambangan, 2023) berpose dengan medali emas cabang Catur Beregu Putri pada ajang Pekan Olahraga Mahasiswa Nasional (POMNAS) XIX 2025 di Semarang, Jawa Tengah.

SEMARANG, itb.ac.id – Dua mahasiswi Institut Teknologi Bandung, Kamila Hildi Lavely (Teknik Pertambangan, 2023) dan Cecilia Natalie Liuviann (Astronomi, 2024), berhasil mengharumkan nama ITB dan Jawa Barat melalui cabang olahraga catur dalam ajang Pekan Olahraga Mahasiswa Nasional (POMNAS) XIX 2025 yang digelar di Semarang, Jawa Tengah.",[],"[""#prestasi mahasiswa"", ""#catur"", ""#itb""]"
Innovibes Vol. 4 Dorong Pemanfaatan Inovasi Sains untuk Kesehatan Masyarakat,https://itb.ac.id/berita/innovibes-vol-4-dorong-pemanfaatan-inovasi-sains-untuk-kesehatan-masyarakat/63083,"Kamis, 20 - November - 2025, 15:03:58   - ( update : 25-11-2025 )",Anggun Nindita,Anggun Nindita,"Dok.DKST ITB

BANDUNG, itb.ac.id – Institut Teknologi Bandung (ITB) melalui Direktorat Kawasan Sains dan Teknologi (DKST) kembali menyelenggarakan Innovibes Vol. 4 sebagai bagian dari rangkaian open house Science and Technology Park (STP) ITB, pada Kamis (20/11/2025) di ITB Innovation Park, Summarecon Bandung. Mengangkat tema pangan dan kesehatan, kegiatan ini menjadi ruang temu para peneliti, inovator, pelaku industri, serta masyarakat untuk melihat berbagai potensi hilirisasi inovasi yang dikembangkan di kampus.","[""https://itb.ac.id/files/dokumentasi/22112025_0053.JPG""]","[""#innovibes"", ""#dkst"", ""#riset"", ""#inovasi"", ""#hilirisasi"", ""#sdg2"", ""#zero hunger"", ""#sdg3"", ""#good health and well being"", ""#sdg4"", ""#quality education"", ""#sdg9"", ""#industry innovation and infrastructure"", ""#sdg17"", ""#partnerships for the goals""]"
Beasiswa Jenius: Pemprov Jabar Dukung Akses Pendidikan 400 Mahasiswa Berprestasi ITB,https://itb.ac.id/berita/beasiswa-jenius-pemprov-jabar-dukung-akses-pendidikan-400-mahasiswa-berprestasi-itb/63079,"Kamis, 20 - November - 2025, 08:34:14","Mely Anggrini - Mahasiswa Meteorologi, 2022","M. Naufal Hafizh, S.S.","Penandatanganan Naskah Perjanjian Hibah Daerah Tahun Anggaran 2025 antara Pemerintah Provinsi Jawa Barat dan ITB sebagai langkah nyata memperluas dukungan pendidikan bagi mahasiswa.

BANDUNG, itb.ac.id — Institut Teknologi Bandung (ITB) menjalin kerja sama dengan Pemerintah Provinsi Jawa Barat untuk mengalokasikan Beasiswa Jenius kepada 400 mahasiswa ITB. Penandatanganan perjanjian hibah dilaksanakan pada Rabu (19/11/2025) di Gedung Rektorat ITB.",[],"[""#beasiswa itb"", ""#beasiswa pemprov jabar"", ""#sdg4"", ""#quality education"", ""#sdg8"", ""#decent work and economic growth"", ""#sdg10"", ""#reduced inequalities"", ""#sdg17"", ""#partnerships for the goals""]"
